Team1_Team2,Team1_FG_Scored,Team1_FG_Attempted,Team1_FG_Percent,Team2_FG_Scored,Team2_FG_Attempted,Team2_FG_Percent,Team1_2P_Scored,Team1_2P_Attempted,Team1_2P_Percent,Team2_2P_Scored,Team2_2P_Attempted,Team2_2P_Percent,Team1_3P_Scored,Team1_3P_Attempted,Team1_3P_Percent,Team2_3P_Scored,Team2_3P_Attempted,Team2_3P_Percent,Team1_eFG%,Team2_eFG%,Team1_FT_Scored,Team1_FT_Attempted,Team1_FT_Percent,Team2_FT_Scored,Team2_FT_Attempted,Team2_FT_Percent,Team1_ORB,Team2_ORB,Team1_DRB,Team2_DRB,Team1_AST,Team2_AST,Team1_STL,Team2_STL,Team1_BLK,Team2_BLK,Team1_TOV,Team2_TOV,Team1_PF,Team2_PF,Team1_PTS,Team2_PTS,Location,Year,Team 1 Home or Away,Team 2 Home or Away
Miami(FL)_Syracuse,29,56,51.8,20,60,33.3,26,38,68.4,9,35,25.7,3,18,16.7,11,25,44,54.5,42.5,14,18,77.8,21,23,91.3,6,14,28,22,19,11,7,6,6,1,10,11,15,16,0,0,Carrier Dome,2022,away,away
William&Mary_WakeForest,22,57,38.6,31,60,51.7,16,38,42.1,24,37,64.9,6,19,31.6,7,23,30.4,43.9,57.5,9,14,64.3,8,14,57.1,12,11,24,26,17,13,10,14,2,8,21,17,17,16,59,77,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
WesternCarolina_WakeForest,26,57,45.6,31,60,51.7,14,24,58.3,25,42,59.5,12,33,36.4,6,18,33.3,56.1,56.7,11,17,64.7,19,28,67.9,8,11,25,26,12,9,6,12,0,2,19,14,23,19,75,87,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
CharlestonSouthern_WakeForest,25,66,37.9,35,63,55.6,20,47,42.6,25,42,59.5,5,19,26.3,10,21,47.6,41.7,63.5,4,85,0,15,20,75,11,4,28,33,4,20,7,12,2,4,22,10,17,12,59,95,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
NorthCarolinaA&T_WakeForest,23,59,39,29,55,52.7,13,34,38.2,13,20,65,10,25,40,16,35,45.7,47.5,67.3,7,14,50,13,21,61.9,10,8,22,25,12,19,5,8,2,3,17,12,17,14,63,87,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
KennesawState_WakeForest,23,61,37.7,32,57,56.1,16,38,42.1,22,32,68.8,7,23,30.4,10,25,40,43.4,64.9,8,15,53.3,18,24,75,8,9,18,33,12,19,8,9,3,5,13,15,21,16,61,92,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
OregonState_WakeForest,27,58,46.6,28,62,45.2,25,44,56.8,22,39,56.4,2,14,14.3,6,23,26.1,48.3,50,21,26,80.8,18,25,72,5,7,25,21,7,11,6,7,5,2,13,13,22,19,77,80,Raider Arena,2022,away,away
LSU_WakeForest,27,59,45.8,18,58,31,22,41,53.7,12,33,36.4,5,18,27.8,6,25,24,50,36.2,16,17,94.1,19,23,82.6,11,16,22,18,12,12,14,5,2,3,17,22,20,13,75,61,Raider Arena,2022,away,away
Northwestern_WakeForest,26,69,37.7,27,59,45.8,19,48,39.6,17,34,50,7,21,33.3,10,25,40,42.8,54.2,14,18,77.8,13,18,72.2,14,3,31,31,16,14,8,6,5,2,10,10,17,16,73,77,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
WakeForest_VirginiaTech,33,52,63.5,23,56,41.1,26,36,72.2,15,29,51.7,7,16,43.8,8,27,29.6,70.2,48.2,7,12,58.3,7,88,7.5,7,11,21,14,17,14,5,3,2,2,10,12,11,13,80,61,Cassell Coliseum,2022,away,home
SouthCarolinaUpstate_WakeForest,20,61,32.8,28,62,45.2,14,36,38.9,19,32,59.4,6,25,24,9,30,30,37.7,52.4,7,11,63.6,14,18,77.8,7,9,27,38,8,18,9,8,2,6,15,15,14,9,53,79,Lawrence Joel Veterans Memorial Coliseum,2022,-1,-1
VMI_WakeForest,26,66,39.4,21,58,36.2,13,26,50,14,30,46.7,13,40,32.5,7,28,25,49.2,42.2,5,68,3.3,28,31,90.3,7,10,29,34,17,6,2,5,1,4,10,9,25,13,70,77,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
WakeForest_Charlotte,34,65,52.3,32,60,53.3,27,42,64.3,25,38,65.8,7,23,30.4,7,22,31.8,57.7,59.2,7,97,7.8,8,15,53.3,7,7,23,26,17,10,4,2,3,4,7,10,13,12,82,79,Spectrum Center,2022,away,away
WakeForest_Miami(FL),35,64,54.7,32,52,61.5,25,34,73.5,23,34,67.6,10,30,33.3,9,18,50,62.5,70.2,4,85,0,19,27,70.4,9,3,21,21,23,19,5,9,1,2,13,9,20,16,84,92,Watsco Center,2022,away,home
FloridaState_WakeForest,15,62,24.2,25,55,45.5,11,37,29.7,20,36,55.6,4,25,16,5,19,26.3,27.4,50,20,25,80,21,27,77.8,7,11,23,42,6,15,16,4,5,4,10,22,22,18,54,76,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
NorthCarolina_WakeForest,27,81,33.3,32,59,54.2,21,53,39.6,22,33,66.7,6,28,21.4,10,26,38.5,37,62.7,16,23,69.6,24,32,75,23,3,27,35,9,11,6,7,2,6,11,8,25,15,76,98,Lawrence Joel Veterans Memorial Coliseum,2022,-1,-1
WakeForest_FloridaState,26,57,45.6,22,67,32.8,18,35,51.4,18,48,37.5,8,22,36.4,4,19,21.1,52.6,35.8,8,15,53.3,12,18,66.7,14,16,31,22,15,12,6,15,2,5,26,16,15,17,68,60,Donald L. Tucker Center,2022,away,away
WakeForest_NorthCarolinaState,27,50,54,19,59,32.2,18,30,60,16,37,43.2,9,20,45,3,22,13.6,63,34.7,6,13,46.2,10,15,66.7,3,11,32,24,17,12,8,3,3,2,12,11,16,14,69,51,PNC Arena,2022,-1,-1
Miami(FL)_WakeForest,30,58,51.7,28,51,54.9,23,40,57.5,19,30,63.3,7,18,38.9,9,21,42.9,57.8,63.7,9,14,64.3,7,12,58.3,4,4,23,27,12,13,11,5,2,4,7,17,17,14,76,72,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
NorthCarolinaState_WakeForest,25,62,40.3,39,64,60.9,13,37,35.1,29,37,78.4,12,25,48,10,27,37,50,68.8,14,21,66.7,13,15,86.7,10,9,17,33,9,20,6,3,2,4,8,10,19,18,0,0,Lawrence Joel Veterans Memorial Coliseum,2022,-1,-1
Towson_WakeForest,23,66,34.8,24,49,49,15,38,39.5,17,28,60.7,8,28,28.6,7,21,33.3,40.9,56.1,10,16,62.5,19,29,65.5,12,8,22,34,13,14,11,5,3,6,12,18,21,12,0,0,Lawrence Joel Veterans Memorial Coliseum,2022,away,home
