teamName,matches,_FG_Scored,opp_FG_Scored,_FG_Attempted,opp_FG_Attempted,_FG_Percent,opp_FG_Percent,_2P_Scored,opp_2P_Scored,_2P_Attempted,opp_2P_Attempted,_2P_Percent,opp_2P_Percent,_3P_Scored,opp_3P_Scored,_3P_Attempted,opp_3P_Attempted,_3P_Percent,opp_3P_Percent,_eFG%,opp_eFG%,_FT_Scored,opp_FT_Scored,_FT_Attempted,opp_FT_Attempted,_FT_Percent,opp_FT_Percent,_ORB,opp_ORB,_DRB,opp_DRB,_AST,opp_AST,_STL,opp_STL,_BLK,opp_BLK,_TOV,opp_TOV,_PF,opp_PF,_PTS,opp_PTS
NonDivI-WesternNewMexico,1,24.0,34.0,64.0,57.0,37.5,59.6,17.0,25.0,47.0,38.0,36.2,65.8,7.0,9.0,17.0,19.0,41.2,47.4,43.0,67.5,8.0,11.0,12.0,16.0,66.7,68.8,9.0,5.0,21.0,34.0,13.0,16.0,9.0,9.0,6.0,10.0,15.0,15.0,17.0,15.0,63.0,88.0
NonDivI-NorthernNewMexico,4,19.5,32.25,53.75,68.0,37.025,47.725,13.25,21.25,31.5,35.5,42.875,61.475,6.25,11.0,22.25,32.5,28.025,32.6,43.15,56.125,8.0,11.75,28.75,34.75,45.875,56.925,7.5,15.75,21.75,30.25,8.5,16.5,6.75,8.75,2.25,1.5,19.75,13.25,14.75,13.75,53.25,87.25
NonDivI-NewMexicoHighlands,1,25.0,35.0,60.0,67.0,41.7,52.2,17.0,20.0,34.0,27.0,50.0,74.1,8.0,15.0,26.0,40.0,30.8,37.5,48.3,63.4,9.0,9.0,11.0,16.0,81.8,56.2,8.0,15.0,21.0,28.0,15.0,20.0,6.0,11.0,1.0,1.0,17.0,14.0,19.0,12.0,67.0,94.0
NonDivI-Texas-PermianBasin,1,22.0,29.0,57.0,57.0,38.6,50.9,12.0,20.0,31.0,28.0,38.7,71.4,10.0,9.0,26.0,29.0,38.5,31.0,47.4,58.8,5.0,17.0,13.0,22.0,38.5,77.3,6.0,9.0,23.0,34.0,11.0,18.0,10.0,8.0,1.0,5.0,14.0,14.0,18.0,13.0,59.0,84.0
NonDivI-SpringHill,3,18.6667,32.6667,57.3333,72.6667,33.0667,44.8333,16.6667,25.3333,39.3333,47.0,43.2667,53.9,2.0,7.3333,18.0,25.6667,11.1,26.9667,34.9333,49.9333,11.0,16.3333,17.3333,23.3333,62.8667,70.1667,12.0,18.3333,26.0,31.0,7.3333,15.0,4.6667,13.6667,3.3333,5.0,24.6667,15.0,20.0,17.6667,50.3333,89.0
NonDivI-BelhavenCollege,1,18.0,38.0,50.0,68.0,36.0,55.9,9.0,33.0,16.0,52.0,56.2,63.5,9.0,5.0,34.0,16.0,26.5,31.2,45.0,59.6,9.0,13.0,20.0,23.0,45.0,56.5,6.0,10.0,24.0,33.0,11.0,25.0,6.0,13.0,1.0,3.0,29.0,13.0,18.0,19.0,54.0,94.0
NonDivI-Dillard,1,28.0,40.0,79.0,73.0,35.4,54.8,25.0,32.0,57.0,54.0,43.9,59.3,3.0,8.0,22.0,19.0,13.6,42.1,37.3,60.3,7.0,5.0,10.0,86.0,70.0,2.5,15.0,9.0,26.0,37.0,13.0,25.0,7.0,5.0,4.0,6.0,11.0,12.0,8.0,8.0,66.0,93.0
NonDivI-BuffaloState,1,22.0,46.0,72.0,75.0,30.6,61.3,14.0,34.0,40.0,49.0,35.0,69.4,8.0,12.0,32.0,26.0,25.0,46.2,36.1,69.3,0.0,8.0,20.0,13.0,0.0,61.5,10.0,10.0,21.0,40.0,12.0,33.0,6.0,12.0,1.0,4.0,17.0,9.0,12.0,7.0,52.0,112.0
NonDivI-SWChristianUniversity,2,22.0,36.5,58.5,77.5,37.55,46.9,15.5,20.0,38.5,38.0,40.15,52.65,6.5,16.5,20.0,39.5,32.55,41.2,43.1,57.45,3.5,14.5,65.5,18.0,3.55,80.35,8.0,21.5,20.0,29.5,8.0,18.0,4.0,13.5,2.0,4.0,21.0,10.0,12.5,9.5,54.0,104.0
NonDivI-BlueMountainCollege,1,26.0,35.0,58.0,71.0,44.8,49.3,16.0,27.0,36.0,49.0,44.4,55.1,10.0,8.0,22.0,22.0,45.5,36.4,53.4,54.9,7.0,9.0,12.0,15.0,58.3,60.0,5.0,17.0,23.0,31.0,17.0,16.0,6.0,9.0,2.0,5.0,13.0,10.0,15.0,16.0,69.0,87.0
NonDivI-St.Elizabeth,1,18.0,30.0,70.0,63.0,25.7,47.6,15.0,24.0,50.0,46.0,30.0,52.2,3.0,6.0,20.0,17.0,15.0,35.3,27.9,52.4,4.0,10.0,94.0,21.0,4.4,47.6,12.0,9.0,32.0,42.0,4.0,11.0,10.0,11.0,4.0,9.0,20.0,18.0,19.0,13.0,43.0,76.0
